content,label
"@UnburntWitch Stole money from backers for a crowd funding thing she did. Now she is advocating for the direct attacks of people that don't agree with her beliefs. So not only is she a thief, she is also a horrible person.",1
@bigdavie32 @theSNP @NicolaSturgeon They aren't fuelled by hate though,0
"@murshedz @SpeakerPelosi @AOC @IlhanMN @AyannaPressley @RashidaTlaib @ewarren I'll never forget the COURAGE that Warren showed three short years ago, when she came out strong for the progressive candidate.

Wait, what?

 She sat quietly on the sidelines pretending she didn't know there was a primary going on?

Nevermind.",0
@bellaforalba @kezdugdale @LeeMartin113 @ScotParl @LGBTIScotland Re-read what you’ve written. That’s nasty stuff.,0
@AllisonMorris1 @irish_news Beyond understanding,0
"@KoshkaTweeting @DrMoragKerr @briever1 @NicolaSturgeon Oh! I'm the bigot. I see.
You know, I'm not really intent on starting a conversation like that when I'm accused of somehow ""erasing"" my own history by refusing to call myself ""fake"". You're the equivalent of a Republican that says the left is racist for calling out racism.",0
@stericasantos @ImmortalTech @JessicaValenti Looks like someone who lives and breathes lobbyist money 🤮,0
"@PeachyKeenBean7 @JessicaValenti I just can't. As a lawyer, if a judge said that in any court I was in, I'd be held in contempt. I wouldn't be able to stay silent",0
@ScotGovFM @BICSecretariat @NicolaSturgeon @fmwales @ScotGovEurope @WelshGovernment @MarkDrakeford Spanish Cheerleader for suppression of Indy Movement now 'appointed' to high EU Office- your support for Separists will ensure an Indy Scotland would be denied re-entry-you were warned but typically SNP 'never listened',0
@JessicaValenti That judge hasn’t lost his seat yet? Incredible. He should be fired.,0
@MissCecily1 @ljwnorth @PGUK @MrDuncanJames @travisalabanza Stunning and brave,0
@Sheilam19534814 @Rachael2Win @Conservatives @NicolaSturgeon https://t.co/bjz2cDVFvo,0
@fire_trash @13_moths @UnburntWitch Only if it was a normal one but mixed with quik-creet makes it a brick when dry,0
@AllisonMorris1 @JamieBrysonCPNI @irish_news Just like wille did when Martin McGuinness died aye,0
@Millie_12591 @JessicaValenti Stop making excuses rapist,0
@ceruleetheblue @UnburntWitch I’m saying white nationalists are clowns with poisoned minds who kill people every week and never get laid,0
"@travisalabanza Yes, I agree; should you invite a couple of rapists, serial killers and pedophiles for dinner tonight ? At yours? Much appreciated 😍😍😍😍 let me know how it goes :)",0
"@13_moths @UnburntWitch Let's see. Batman is still considered a criminal, he's a rich billionaire that had his parents murdered in front of his guys, faces super humans capable of leveling a building, never kills in most timelines, is psychotic, and worked hard practicing almost every martial art there-",0
"@BBCandrewkerr @NicolaSturgeon Showing his uncanny understanding of Scots and Scottish politics ,all factors in the massive droves who turned out to see him.",0
@JessicaValenti This is why women don't even bother to report rape. Sad but true. #WhyIDidntReport,0
@Ichiro_Ordo957 @literaturedevil @13_moths @UnburntWitch So basically the alt right blamer blocked you,0
@UnburntWitch kinda like a 'rape victim' who wears a short skirt...🤔🤔🤔,1
"@edinburghpaper Unsafe building(s) for kids - where have I heard that before? Falling walls, toxic ground.... @NicolaSturgeon you are not fit to be FM. Resign before more people are killed under your watch!",0
@theJeremyVine @drewhendrySNP @StormHuntley @JeremyVineOn5 Is @NicolaSturgeon that much of a “Monster”? 😉😉,0
@NicolaSturgeon @citizentommy GET THE MILKSHAKES!!!,0
"Every time @AOC tweets, Speaker Pelosi loses a left wing feather. 

""AOC renews public feud with Pelosi"" https://t.co/T6zqQe9VI8",0
"@rdevro @AOC Well, that clears up whether Nazis is a suitable term or not. It also explains that @aoc was 100% correct as most of us believed. There is no doubt that these people have done things that will never see the light of day. I pity any man, woman or child caught alone by these pigs",0
"@ruedas252 @KoshkaTweeting @DrMoragKerr @briever1 @NicolaSturgeon Sure, I hate women, you got me there. This is childish, ladies. Could you go find another punching bag for the evening? I'm sure there are many more trans women in your neighborhood than Russian ones who are on Twitter. Go bother them, if they haven't blocked you already.",0
@realdoctormo @bbcquestiontime @NicolaSturgeon @BorisJohnson Have you had a lobotomy recently? The DECISION of the british public was to LEAVE THE EU,0
"@MTBinDurham @Char22U @JessicaValenti I'm sure he only raped them NON-TRADITIONALLY so it wasn't really rape, you know.",1
"@AllisonMorris1 @irish_news He made his bed, he will lie in it now for eternity.",0
@ShaziaTHussain1 @gebhard_roberta @TIMESUPHC @drjessigold @choo_ek @darakass @DrJRMarcelin @SharonneHayes @DrQuinnCapers4 @ETSshow @GallodeMoraesMD @DCharabaty @katie_sharkey @schemaly @rtraister @JessicaValenti @JAMANetworkOpen @JulieSilverMD @DrLindaMD @DrHowardLiu @TomVargheseJr At the very least it needs to not be buried.,0
"@natibubble @kezdugdale @UKLabour That’s short lived. The blue tories will do all the work for the independence movement. Corbyn is a liability to Labour, he’ll never get elected.",0
@DanielleDASH And I'm sure you still managed to wash your legs too!,1
@JessicaValenti “Destroy the boy’s life” what about the young woman he raped?? What about her life?!,0
"@AOC REACTION from the PROGRESSIVE left (July 6, 2019; 10;25 EDT) #AOC",0
A frightening piece from the zealot Jessica Valenti of @EverydaySexism fame: universities right to deny education to anyone who's ever been a racist.https://t.co/86JGdZYcwY,1
"@scotlandinunion @pamela_nash @NicolaSturgeon Dear Bob Posner. That Sturgeon wummin is proposing have an another indyref. As discussed we cannae have her setting the question, organising the count etc..what aboot oor special place doon sooth where the postal votes go? Yours corruptly Pammy xx",0
@SharkFu @Ashadahya Moderation is not about appeasement.,0
@JessicaValenti Never mind about the girls life.... you MFS,0
@Perceptions_uk @ChisenhaleDance TAB5 for £5 @Razecollective @duckielondon @stonewalluk @queerseum @amylame @travisalabanza @figsinwigs @KrishnaIstha @LdnLGBTQCentre @KayzaRose @cocoabuttershow @SadieSinner @MilkPresents @AlexandrinaHem @ContempStruggle,0
@joswinson @LibDems @RuthDavidsonMSP @kezdugdale *swinson,0
"@JudyMurray @NicolaSturgeon @Wimbledon Finished outside, now inside in front of the TV, topping up with fizz &amp; popcorn, ready &amp; can’t wait. Good Luck Andy &amp; Serena... 🥂 https://t.co/doS5FRmsx8",0
"""An investment in my growth, and by mine, I mean other trans people, I mean other trans-feminine people, I mean gender non-conformity, is actually an investment in all of our growth.""​ - @travisalabanza 

See more: https://t.co/lEHH7owBek https://t.co/sf3uDZbTGY",0
"@AOC Politicos like @SpeakerPelosi are part of the reason we have Trump.
By weakening their positions, getting hoodwinked, and ceding ground, cycle after cycle, we’re at the point that an evil moron is President, and he may even get re-elected.",0
@UnburntWitch Well today I learned and also explains why this one had me a lot more worried.,0
@ToniHargis @MagusDeluxe @JessicaValenti That’s only for white kids black children are often tried as adults,0
"@kezdugdale Hope to hear some of that when you’re having a chat with @GrahamSpiers in August!! 
 #edfringe",0
"@UnburntWitch That is a real familiar sight, except our dog tries to plug the air leak by sticking her tongue in.",0
@JessicaValenti @MoiraDonegan And to be safe &amp; know other women are safe from him.,0
@ChrisTaylor0183 @theSNP @NicolaSturgeon Might have let them go up the Sandgate. 🏴󠁧󠁢󠁳󠁣󠁴󠁿,0
@JessicaValenti this is incredibly disturbing.,0
@AgentP22 @NicolaSturgeon The SNP are anti British bigots led by a liar degenerate and serial failure.,0
"@JessicaValenti Lock up all boys, if the judge truly believes that a boy admitting rape.....is not rape. Blaming the girl... what a vile judge... lock him up with the goody rapeboyz!",0
"@AOC Cow Fart Cotex spends thousands on gas guzzling vehicles to get her from place to place, yet complains about climate change and we only have 12 years, she does nothing to help out our climate, sounds like she's lying about that too.",0
"@BBCandrewkerr @NicolaSturgeon Oh, aye right. 😂
#UntRuth Davidson tore him to shreds during the Brexshit debate and gets destroyed by the FM regularly.
The FM has the advantage of course, in that she can string more than three words together without two of them being lies. 
#moggiedelusions

#indyref2",0
@kezdugdale sorry for your loss.,0
"tomorrow come celebrate + support @ukblackpride ✊🏾🌈 i'll be speaking on a panel with the amazing @Glamrou, @travisalabanza, @leokalyan, @amanithepoet about surviving + thriving as our authentic selves + creatives. 12:45 in the wellness tent. feeling nervous so come through &amp; 😁",0
@UnburntWitch WHY AM I YELLING,0
At number 78 on the #PridePowerList19 we have @kezdugdale. https://t.co/VB0qiek1HN,0
@GhostCloak4 @Emberrain319 @UnburntWitch Because I don't live in his state. 🤷‍♀️,0
@glrosario_ @rosedixontx @rhod07334710 @AOC @TheDemocrats @RepAOC This is what the degenerate left thinks of the children.  This was allegedly passed around among the antifa protesters in DC today. https://t.co/noIN2vRV0v,0
@JessicaValenti WHAT THE FUCK,0
"It was legislation within #EU that permitted #indyref Now @NicolaSturgeon has discredited the credibility of referendum what mechanism could she use to establish if there's a requirement for #indyref2
https://t.co/UlhfGP158Q",0
"@AOC I would appreciate a reasonable public campaign finance structure - my email is so full of candidates, representatives, think tanks and social advocacy groups - all asking for donations me.  I give what I can but Problem:  Rich people still have all the $$.",0
@Oooooo_Donna @joshjame @AOC @IlhanMN @AyannaPressley @RashidaTlaib Exactly,0
@GrahamSpiers @mstewart_23 @NicolaSturgeon @RuthDavidsonMSP @kezdugdale @rickyaross @Beathhigh @patrickharvie @johnmcdonnellMP Graham Spiers is Scotland's liberal response to England's Piers Morgan.,0
@faithmel01 @nwfamsp001 @AOC My son's BFF is a BPA. He will tell you these detainees are treated better than our homeless vets! So WHY isn't anyone complaining about THAT?!,0
"@WalterW56895484 @AllisonMorris1 @irish_news What have any of those got to do with SFIRA (who you support) murdering 5 members of his family?

Do you have no respect for the Victims of sectarian violence?

Keep going - you're showing your club in the light we all well know it 👍🏻",0
"@RUOKGail @NicolaSturgeon Oh, jammy!!  Well jel, guys.  Great pics.",0
"@Moonmaster024 @EverydaySexism Spurious and illogical. Read that back to yourself and see if you can catch where you went wrong. Your misogyny is showing, irrespective of your gender identity. https://t.co/QncZUOygfb",0
@TheBrandonMorse @AOC She knows she’s lying,0
@UnburntWitch There seems to be a market for any item someone can think of it seems. Even down to wanting someone's bathwater. https://t.co/OYqC43rPZZ,0
@Simma_dunn_naw @mamamariaT @RealCandaceO @AOC @SenSanders Thank you so much!  Very kind of you to say.,0
@fka_j @NaamantBrown @ukblackpride @Glamrou @travisalabanza @leokalyan @plantain_papers excited for this!! 🌸,0
"@MarrowOchi @UnburntWitch I'm also not in the far right. Not even the right. I'm in the middle, leaning ever so slightly to the left. I just don't agree with most of what they do. Too much petty complaining going on. Especially from my ppl. Just wanna get that out there.",0
"I haven't ever complained about #pokisquad stream sniping me lol

I have only spoken about the type of @UnburntWitch #gamergate harassment and DPR type or threats made on my life because y'all support @pokimanelol 

I even changed my lag on my @TeamYouTube to help you snipe me🤣",0
